# wavelength_angstroms eazyspectemp00 eazyspectemp01 eazyspectemp02 eazyspectemp03 eazyspectemp04 eazyspectemp05 eazyspectemp06 eazyspectemp07 eazyspectemp08 eazyspectemp09 eazyspectemp10 eazyspectemp11 eazyspectemp12
4169.875 0.0008199306 0.0004645291 0.0005130213 0.0003915256 0.0002184755 0.0002455279 0.0001797383 0.0001269406 0.0001144294 8.541661e-05 7.330384e-05 5.817978e-05 1.022975e-05
4170.775 0.0008210293 0.0004654804 0.0005138786 0.0003965885 0.000219057 0.0002485518 0.0001838941 0.0001272621 0.0001183139 8.947299e-05 7.348279e-05 5.937728e-05 1.058827e-05
4171.676 0.0008155433 0.0004626852 0.0005075216 0.0003884862 0.0002181464 0.0002435756 0.0001791314 0.0001265783 0.0001160181 8.844689e-05 7.295223e-05 5.820608e-05 1.041088e-05
4172.576 0.0008032459 0.0004556082 0.0004958836 0.0003706863 0.0002151566 0.0002321901 0.0001666457 0.0001246345 0.0001072334 8.123749e-05 7.165625e-05 5.479242e-05 9.648516e-06
4173.476 0.0007904005 0.0004476718 0.0004850585 0.0003557687 0.0002115242 0.0002218495 0.000154187 0.0001223934 9.76541e-05 7.253579e-05 7.025958e-05 5.12921e-05 8.796313e-06
4174.377 0.0007870457 0.0004452506 0.0004833878 0.0003535711 0.0002103447 0.0002196489 0.0001510386 0.0001217112 9.525193e-05 7.003552e-05 6.988684e-05 5.048669e-05 8.580029e-06
4175.277 0.0007938815 0.0004494194 0.0004904011 0.0003622782 0.0002121518 0.0002257632 0.0001577564 0.0001229426 0.0001001723 7.400022e-05 7.074265e-05 5.245523e-05 9.01777e-06
4176.177 0.0008031493 0.0004551538 0.0004984421 0.0003719735 0.0002147352 0.0002330762 0.0001659224 0.0001246817 0.0001059441 7.855743e-05 7.190015e-05 5.478243e-05 9.52556e-06
4177.077 0.0008075537 0.0004576302 0.0005025826 0.0003782799 0.000216042 0.0002358911 0.0001693745 0.0001254932 0.0001083716 8.055907e-05 7.23938e-05 5.568792e-05 9.742452e-06
4177.977 0.000802778 0.0004551633 0.0004985993 0.0003747787 0.0002151874 0.0002327764 0.0001669668 0.0001248238 0.0001069197 7.973157e-05 7.190708e-05 5.491117e-05 9.626052e-06
4178.878 0.0007939929 0.0004510308 0.0004897055 0.0003630353 0.0002135583 0.0002273393 0.0001624333 0.0001236622 0.0001048156 7.847121e-05 7.110953e-05 5.375629e-05 9.448809e-06
4179.778 0.000793298 0.0004512362 0.0004888097 0.0003621061 0.0002138691 0.0002277576 0.0001639127 0.0001238152 0.0001067868 8.057357e-05 7.117201e-05 5.425193e-05 9.632701e-06
4180.678 0.0008025512 0.0004565053 0.0004978728 0.0003761586 0.0002163408 0.0002353602 0.0001716195 0.0001254606 0.0001116652 8.445582e-05 7.224214e-05 5.628378e-05 1.007119e-05
4181.578 0.0008107689 0.0004610097 0.0005053507 0.0003865114 0.0002183207 0.0002412521 0.0001765082 0.0001268766 0.0001135345 8.515346e-05 7.320978e-05 5.751639e-05 1.023722e-05
4182.478 0.0008105002 0.0004603921 0.0005051382 0.0003823904 0.0002178824 0.0002391293 0.0001732546 0.0001267709 0.000110326 8.188406e-05 7.321799e-05 5.669564e-05 9.957093e-06
4183.379 0.0008079257 0.0004586962 0.0005029572 0.0003779201 0.0002170472 0.0002361431 0.0001691835 0.0001263227 0.0001073222 7.94884e-05 7.296819e-05 5.565864e-05 9.703988e-06
4184.279 0.0008089616 0.000459788 0.0005030636 0.0003790407 0.0002176454 0.0002373935 0.0001700147 0.0001266744 0.0001087002 8.126499e-05 7.31831e-05 5.608645e-05 9.846631e-06
4185.179 0.0008121019 0.000462294 0.0005045842 0.0003799096 0.0002188792 0.0002402589 0.00017386 0.0001274339 0.0001132374 8.583834e-05 7.366641e-05 5.758223e-05 1.026508e-05
4186.079 0.0008159218 0.0004650197 0.0005076532 0.0003845218 0.0002201503 0.0002443937 0.0001796013 0.0001282471 0.0001182052 9.03713e-05 7.420458e-05 5.930856e-05 1.07068e-05
4186.98 0.0008147852 0.0004640953 0.0005072889 0.000386155 0.0002196842 0.0002446065 0.0001801126 0.0001280268 0.0001175017 8.907592e-05 7.410538e-05 5.918108e-05 1.062684e-05
4187.88 0.0008058498 0.0004577569 0.0005001873 0.0003761074 0.0002166909 0.0002368107 0.0001706445 0.0001262749 0.0001091149 8.063871e-05 7.30418e-05 5.628798e-05 9.854709e-06
4188.78 0.0008004325 0.0004538842 0.0004966124 0.000369924 0.0002149256 0.0002313703 0.0001639865 0.0001252403 0.0001034898 7.5289e-05 7.24031e-05 5.427821e-05 9.34835e-06
4189.68 0.000805915 0.0004580159 0.0005022918 0.0003775021 0.0002170085 0.0002364071 0.0001700053 0.0001264905 0.000107963 7.963424e-05 7.317518e-05 5.593289e-05 9.771801e-06
4190.581 0.0008123542 0.0004629623 0.0005083878 0.0003870518 0.0002193968 0.0002440419 0.000179186 0.0001279296 0.0001151653 8.640305e-05 7.409544e-05 5.861066e-05 1.043982e-05
4191.481 0.0008123604 0.0004628185 0.0005090999 0.0003901645 0.0002193381 0.0002455462 0.0001807516 0.0001279214 0.0001163737 8.744397e-05 7.41186e-05 5.907893e-05 1.0554e-05
4192.381 0.0008094813 0.0004607556 0.0005068655 0.0003871123 0.0002183811 0.0002429219 0.0001774892 0.0001273759 0.000113871 8.494389e-05 7.37948e-05 5.81752e-05 1.032458e-05
4193.281 0.0008126195 0.0004636092 0.0005083159 0.0003884741 0.0002198592 0.0002454585 0.0001805145 0.0001282632 0.0001162783 8.702286e-05 7.434017e-05 5.908188e-05 1.054513e-05
4194.182 0.0008196001 0.000469282 0.0005128772 0.0003955909 0.0002227325 0.0002523814 0.0001890266 0.0001299933 0.000122749 9.304914e-05 7.540293e-05 6.148727e-05 1.114835e-05
4195.082 0.000820213 0.0004697535 0.0005133696 0.0003958498 0.0002230546 0.0002527224 0.0001895844 0.0001301876 0.0001233842 9.371872e-05 7.552384e-05 6.179392e-05 1.122361e-05
4195.982 0.0008125826 0.000464073 0.0005082749 0.000388551 0.0002203828 0.000245578 0.0001808325 0.0001286008 0.0001161699 8.705595e-05 7.454878e-05 5.923456e-05 1.057681e-05
4196.882 0.0008035996 0.0004573717 0.0005030621 0.0003816124 0.000217143 0.0002381365 0.0001718155 0.000126724 0.0001085799 7.986019e-05 7.34258e-05 5.645991e-05 9.883377e-06
4197.783 0.0007987946 0.0004538697 0.00050031 0.0003784044 0.0002155037 0.0002345347 0.0001676743 0.0001257754 0.0001051261 7.646488e-05 7.285778e-05 5.515706e-05 9.565288e-06
4198.683 0.0007933104 0.0004508635 0.0004944796 0.00037078 0.0002141726 0.0002305647 0.0001635536 0.0001249562 0.000102296 7.420439e-05 7.233245e-05 5.400726e-05 9.316928e-06
4199.583 0.0007880992 0.0004478065 0.0004894566 0.0003635345 0.0002127534 0.000226484 0.000159202 0.0001241053 9.954551e-05 7.216045e-05 7.180482e-05 5.286998e-05 9.0772e-06
4200.483 0.0007911443 0.000449917 0.0004929713 0.0003681281 0.0002137898 0.0002295267 0.0001626696 0.0001247531 0.0001019225 7.414147e-05 7.223216e-05 5.384298e-05 9.296145e-06
4201.384 0.0007970742 0.0004539869 0.0004985988 0.000375944 0.0002157502 0.0002354039 0.0001692986 0.0001259712 0.00010602 7.729889e-05 7.302627e-05 5.562978e-05 9.669832e-06
4202.284 0.000795412 0.0004530647 0.0004965824 0.0003744933 0.0002153011 0.0002349839 0.00016828 0.0001257723 0.0001047302 7.576743e-05 7.293916e-05 5.530684e-05 9.550552e-06
4203.184 0.0007919497 0.0004509244 0.0004932854 0.0003709893 0.0002143532 0.0002321517 0.0001645744 0.0001252328 0.0001022192 7.351551e-05 7.260514e-05 5.431063e-05 9.32282e-06
4204.084 0.0007941938 0.0004526384 0.0004956108 0.0003733205 0.000215281 0.0002337658 0.0001670627 0.0001257723 0.0001052138 7.679089e-05 7.29317e-05 5.523069e-05 9.614601e-06
4204.984 0.0007965646 0.0004547189 0.0004981318 0.0003764506 0.0002163203 0.0002368653 0.0001716075 0.0001263683 0.0001100326 8.21053e-05 7.331916e-05 5.68141e-05 1.008691e-05
4205.885 0.0007960967 0.000455119 0.0004982642 0.0003767403 0.000216602 0.0002378908 0.0001732822 0.0001264728 0.0001124478 8.511346e-05 7.338962e-05 5.754882e-05 1.033371e-05
4206.785 0.000798381 0.0004571647 0.0005003199 0.0003789805 0.0002177366 0.0002399079 0.0001758216 0.0001270898 0.0001150208 8.78504e-05 7.375058e-05 5.845151e-05 1.058707e-05
4207.685 0.000803298 0.0004605932 0.0005036351 0.0003831798 0.0002194735 0.0002436008 0.0001799962 0.0001281661 0.0001183905 9.091471e-05 7.441234e-05 5.976014e-05 1.090755e-05
4208.585 0.0008068854 0.0004631947 0.0005054854 0.0003868468 0.000220797 0.0002469306 0.0001837477 0.0001290344 0.0001212586 9.344872e-05 7.495237e-05 6.083842e-05 1.117772e-05
4209.485 0.00080749 0.000463751 0.0005052768 0.0003866771 0.0002211708 0.0002474535 0.0001846059 0.0001292932 0.0001222512 9.433094e-05 7.510676e-05 6.114271e-05 1.127233e-05
4210.386 0.0008051968 0.0004619557 0.000503732 0.0003825453 0.000220336 0.0002445994 0.0001814951 0.000128839 0.0001198221 9.16624e-05 7.484535e-05 6.029959e-05 1.104089e-05
4211.286 0.0008037329 0.0004604433 0.0005038042 0.0003831516 0.0002195756 0.0002431801 0.0001793391 0.0001284847 0.000116995 8.82914e-05 7.467197e-05 5.944926e-05 1.076732e-05
4212.186 0.0008067446 0.0004620496 0.0005076886 0.000390681 0.000220368 0.0002461053 0.0001823026 0.0001290321 0.0001183546 8.913777e-05 7.504101e-05 6.007652e-05 1.088991e-05
4213.086 0.0008104829 0.0004646832 0.0005110546 0.0003947173 0.0002216519 0.0002496254 0.0001866312 0.0001298409 0.0001220766 9.258718e-05 7.556995e-05 6.147808e-05 1.124178e-05
4213.987 0.000809901 0.0004646015 0.0005104646 0.0003939171 0.000221609 0.000250404 0.0001875451 0.0001298481 0.0001228431 9.319679e-05 7.56038e-05 6.180413e-05 1.131907e-05
4214.887 0.0008031705 0.0004601964 0.000505438 0.0003900277 0.0002196035 0.0002465812 0.0001832265 0.000128618 0.0001185333 8.905882e-05 7.482399e-05 6.017914e-05 1.092325e-05
4215.787 0.0007900952 0.0004519078 0.0004946879 0.0003773269 0.0002158385 0.0002367071 0.000172643 0.0001262674 0.0001097813 8.117489e-05 7.330891e-05 5.67613e-05 1.011926e-05
4216.688 0.0007798732 0.0004456788 0.0004847557 0.0003619507 0.0002129336 0.0002275403 0.0001625269 0.0001244884 0.0001028368 7.513718e-05 7.218783e-05 5.403116e-05 9.481914e-06
4217.588 0.0007856434 0.0004496644 0.0004880071 0.0003634408 0.0002147869 0.0002307355 0.0001659524 0.0001256774 0.0001067344 7.894839e-05 7.296625e-05 5.548964e-05 9.846491e-06
4218.488 0.0008000946 0.0004596891 0.0004990573 0.0003770674 0.0002195324 0.0002422684 0.0001792506 0.000128625 0.0001175373 8.904569e-05 7.484565e-05 5.961647e-05 1.085565e-05
4219.388 0.0008092742 0.0004656421 0.0005077391 0.0003888224 0.0002223544 0.0002497815 0.0001881042 0.00013038 0.000124289 9.549006e-05 7.597065e-05 6.221807e-05 1.149795e-05
4220.288 0.0008117896 0.0004666646 0.0005112473 0.0003945937 0.0002228952 0.0002514255 0.0001897807 0.000130721 0.0001258677 9.727362e-05 7.619304e-05 6.278558e-05 1.166662e-05
4221.189 0.0008109187 0.000466363 0.000510521 0.0003951425 0.0002227775 0.0002522532 0.0001907446 0.0001306806 0.0001272128 9.866718e-05 7.619039e-05 6.31778e-05 1.180479e-05
4222.089 0.0008105752 0.0004664101 0.0005100168 0.0003951482 0.0002227737 0.0002536765 0.0001927263 0.0001307301 0.0001287345 9.971576e-05 7.625402e-05 6.37258e-05 1.193971e-05
4222.989 0.0008075298 0.0004639141 0.0005083733 0.0003928853 0.0002214895 0.000251626 0.0001902032 0.0001300049 0.0001260531 9.654245e-05 7.584711e-05 6.28812e-05 1.167531e-05
4223.89 0.0008008279 0.0004585575 0.0005049953 0.0003878258 0.0002188515 0.0002459121 0.0001829336 0.0001284588 0.0001191086 8.946504e-05 7.493117e-05 6.055448e-05 1.102143e-05
4224.79 0.0007922731 0.0004525708 0.0004989259 0.0003795521 0.0002159884 0.0002392213 0.0001744466 0.0001267793 0.0001111033 8.161127e-05 7.39134e-05 5.779912e-05 1.02764e-05
4225.69 0.0007808481 0.0004452692 0.0004891405 0.0003674649 0.0002124737 0.0002306541 0.0001637034 0.0001247185 0.0001013322 7.236335e-05 7.265616e-05 5.435999e-05 9.372079e-06
4226.59 0.0007660912 0.0004354184 0.0004766481 0.0003509989 0.0002076503 0.0002182403 0.0001478143 0.0001219046 8.76285e-05 5.971187e-05 7.095393e-05 4.957806e-05 8.108351e-06
4227.49 0.0007525493 0.0004258752 0.0004662064 0.0003363836 0.0002028982 0.0002065889 0.0001327938 0.0001191631 7.498136e-05 4.797417e-05 6.932914e-05 4.515508e-05 6.935898e-06
4228.391 0.0007550962 0.0004269534 0.0004699284 0.0003418512 0.0002033554 0.0002090834 0.0001356141 0.0001195172 7.66153e-05 4.886399e-05 6.959837e-05 4.577441e-05 7.071217e-06
4229.291 0.0007752013 0.0004406823 0.0004865874 0.0003658607 0.0002100364 0.0002275385 0.0001582186 0.0001235676 9.46093e-05 6.467445e-05 7.211872e-05 5.230719e-05 8.731816e-06
4230.191 0.0007945909 0.0004545665 0.0005014538 0.0003860385 0.0002168429 0.0002448968 0.0001793323 0.0001276693 0.0001126565 8.133145e-05 7.466285e-05 5.892014e-05 1.042992e-05
4231.091 0.0008035119 0.0004615701 0.0005081775 0.0003939821 0.0002204243 0.0002523562 0.0001888746 0.0001297606 0.0001214908 9.025146e-05 7.593665e-05 6.212095e-05 1.128453e-05
4231.991 0.0008057038 0.0004639729 0.0005095938 0.000395797 0.000221876 0.0002540576 0.0001922316 0.0001304876 0.0001253764 9.48048e-05 7.632467e-05 6.331233e-05 1.167064e-05
4232.892 0.0007980676 0.00045977 0.000502612 0.0003893949 0.0002201535 0.0002496042 0.0001889592 0.0001292409 0.0001242525 9.472592e-05 7.546614e-05 6.241729e-05 1.158288e-05
4233.792 0.0007826584 0.00045064 0.0004889628 0.0003744119 0.0002160832 0.0002393293 0.0001785686 0.0001265756 0.000117415 8.916761e-05 7.372095e-05 5.938175e-05 1.095752e-05
4234.692 0.0007753854 0.0004462672 0.0004828832 0.0003666874 0.0002141167 0.0002339576 0.00017248 0.0001253848 0.0001129037 8.51936e-05 7.297218e-05 5.755863e-05 1.054493e-05
4235.592 0.000781336 0.0004493703 0.0004889106 0.0003727555 0.00021553 0.0002368963 0.0001743675 0.0001264198 0.0001133913 8.536853e-05 7.368409e-05 5.80772e-05 1.060117e-05
4236.493 0.0007849899 0.0004507666 0.0004931634 0.0003762907 0.0002160776 0.0002377081 0.0001734223 0.0001269341 0.0001112452 8.293942e-05 7.408086e-05 5.777599e-05 1.040763e-05
4237.393 0.0007823747 0.0004490786 0.0004917137 0.000372918 0.0002151712 0.0002355019 0.0001698848 0.0001264861 0.0001076363 7.91609e-05 7.386422e-05 5.675131e-05 1.006665e-05
4238.293 0.0007831767 0.000449828 0.0004929085 0.0003744631 0.0002155467 0.0002368837 0.0001715256 0.0001267393 0.0001091493 8.063283e-05 7.404727e-05 5.731931e-05 1.021518e-05
4239.193 0.0007847528 0.0004510597 0.0004945577 0.0003779794 0.0002162885 0.0002386938 0.0001743945 0.0001271496 0.0001121346 8.412389e-05 7.428102e-05 5.81986e-05 1.052215e-05
4240.093 0.0007838971 0.0004505949 0.0004941667 0.0003779002 0.0002161896 0.0002378731 0.0001739304 0.0001270651 0.0001122607 8.490541e-05 7.421398e-05 5.809389e-05 1.056222e-05
4240.994 0.0007859046 0.0004517099 0.0004962829 0.0003799963 0.0002167736 0.0002391015 0.0001750614 0.0001274475 0.0001132601 8.587566e-05 7.447036e-05 5.852452e-05 1.066832e-05
4241.894 0.0007905424 0.000454997 0.0005003834 0.0003867623 0.000218402 0.0002444468 0.0001816766 0.0001284587 0.0001183534 9.036475e-05 7.511959e-05 6.04235e-05 1.114536e-05
4242.794 0.0007917463 0.0004567253 0.0005010824 0.0003897193 0.0002193251 0.0002479376 0.0001869326 0.0001289906 0.0001224451 9.413165e-05 7.544766e-05 6.186548e-05 1.152958e-05
4243.695 0.000790808 0.0004569234 0.0004996126 0.0003863631 0.000219567 0.0002470226 0.0001859655 0.0001291053 0.0001219558 9.373306e-05 7.550254e-05 6.174349e-05 1.148722e-05
4244.595 0.0007951214 0.0004599347 0.000502535 0.0003879486 0.0002211759 0.0002485685 0.0001872306 0.000130103 0.0001235593 9.537439e-05 7.61151e-05 6.241035e-05 1.164731e-05
4245.495 0.0008015468 0.0004643211 0.0005069749 0.0003936247 0.0002234677 0.0002527195 0.0001925655 0.0001315192 0.0001291329 0.0001012473 7.69781e-05 6.426773e-05 1.219364e-05
4246.395 0.0007997459 0.0004635531 0.0005041874 0.0003904185 0.0002232276 0.0002513722 0.0001920068 0.0001313787 0.0001305432 0.0001035769 7.687124e-05 6.443118e-05 1.235512e-05
4247.296 0.000789264 0.0004571572 0.0004943892 0.000377708 0.0002201743 0.0002435115 0.0001834087 0.0001295372 0.0001248996 9.889211e-05 7.573129e-05 6.210853e-05 1.183894e-05
4248.196 0.0007806045 0.0004514867 0.0004876812 0.0003680468 0.0002173832 0.0002366247 0.0001748362 0.0001278879 0.0001174314 9.143847e-05 7.474471e-05 5.949144e-05 1.11248e-05
4249.096 0.0007801977 0.0004509666 0.0004889639 0.0003691468 0.0002170631 0.0002363818 0.0001728989 0.0001277517 0.0001132871 8.611414e-05 7.471443e-05 5.851423e-05 1.070863e-05
4249.996 0.00078138 0.0004518353 0.0004906651 0.0003720191 0.0002174954 0.0002377546 0.0001735358 0.0001280576 0.0001110925 8.262907e-05 7.493148e-05 5.821103e-05 1.047795e-05
4250.897 0.0007765773 0.0004485593 0.0004865185 0.0003670951 0.0002159745 0.0002340406 0.0001693841 0.0001271787 0.0001067748 7.77784e-05 7.43905e-05 5.671922e-05 1.005176e-05
4251.797 0.000772278 0.0004451073 0.0004839434 0.0003651044 0.0002143309 0.0002317659 0.0001671339 0.0001262179 0.0001051644 7.592053e-05 7.381207e-05 5.59343e-05 9.888938e-06
4252.697 0.0007768011 0.0004479274 0.0004894801 0.0003752836 0.0002157267 0.0002382686 0.0001754087 0.0001270611 0.0001120197 8.239629e-05 7.435743e-05 5.824364e-05 1.054523e-05
4253.597 0.0007820232 0.0004511187 0.0004951538 0.0003857634 0.0002171765 0.0002453469 0.0001841697 0.0001279967 0.0001190891 8.91797e-05 7.499271e-05 6.077901e-05 1.122819e-05
4254.497 0.0007794571 0.0004482444 0.0004941877 0.0003857994 0.0002155288 0.0002440787 0.0001821987 0.0001271843 0.0001166615 8.648979e-05 7.458369e-05 6.008757e-05 1.099375e-05
4255.398 0.0007732979 0.0004432429 0.0004903335 0.0003796621 0.000212876 0.000238569 0.0001747433 0.0001257612 0.0001091789 7.873043e-05 7.379032e-05 5.768674e-05 1.027378e-05
4256.298 0.0007738523 0.0004444293 0.0004906863 0.0003771569 0.0002135499 0.0002380935 0.0001735191 0.0001261625 0.0001081738 7.780108e-05 7.404679e-05 5.752157e-05 1.019571e-05
4257.198 0.0007823881 0.0004518427 0.0004962161 0.0003829126 0.0002175592 0.0002444295 0.0001815269 0.0001284422 0.0001164187 8.667206e-05 7.53839e-05 6.037534e-05 1.102418e-05
4258.098 0.0007885047 0.0004567674 0.0005002351 0.0003897027 0.0002203023 0.0002497581 0.0001892651 0.0001299852 0.0001247392 9.597054e-05 7.626983e-05 6.302338e-05 1.186321e-05
4258.998 0.0007848193 0.0004546884 0.00049706 0.0003867574 0.0002194712 0.0002472504 0.0001867083 0.0001293952 0.0001232697 9.533936e-05 7.586387e-05 6.23308e-05 1.174982e-05
4259.899 0.0007760341 0.0004490246 0.0004900124 0.0003770533 0.0002167928 0.000239584 0.0001766634 0.0001277354 0.0001137766 8.613149e-05 7.481981e-05 5.908694e-05 1.08463e-05
4260.799 0.0007677986 0.0004429284 0.0004832997 0.0003672926 0.0002138035 0.0002315123 0.0001660341 0.0001260026 0.0001037165 7.607474e-05 7.376683e-05 5.567363e-05 9.879123e-06
4261.699 0.0007625084 0.0004390124 0.0004787293 0.0003600825 0.0002119035 0.0002267249 0.0001602257 0.0001249448 9.877845e-05 7.09238e-05 7.313363e-05 5.391157e-05 9.394944e-06
4262.599 0.0007664711 0.0004425052 0.0004815667 0.0003627585 0.0002137551 0.0002309518 0.000166337 0.0001260527 0.0001044868 7.605616e-05 7.380948e-05 5.58517e-05 9.92948e-06
4263.5 0.0007785418 0.0004512895 0.0004914173 0.0003757834 0.0002181489 0.0002419328 0.0001806328 0.0001287244 0.0001174487 8.859857e-05 7.547703e-05 6.040042e-05 1.11774e-05
4264.4 0.0007893489 0.0004584781 0.0005004029 0.0003880543 0.0002216655 0.000250961 0.0001915939 0.000130936 0.000127323 9.850074e-05 7.68923e-05 6.397532e-05 1.214713e-05
4265.3 0.0007932677 0.0004612242 0.0005033783 0.0003926753 0.0002229837 0.0002545003 0.0001952032 0.0001317939 0.0001304095 0.0001016971 7.746793e-05 6.521114e-05 1.246264e-05
4266.2 0.0007928506 0.0004611231 0.0005032785 0.0003951599 0.0002227959 0.0002560993 0.0001967824 0.0001317207 0.0001314076 0.0001027063 7.748285e-05 6.562666e-05 1.257141e-05
4267.101 0.0007884655 0.0004574484 0.0005021855 0.0003976264 0.0002205621 0.0002561494 0.0001977125 0.0001304328 0.0001319451 0.0001033666 7.680809e-05 6.572265e-05 1.263307e-05
4268.001 0.0007781921 0.0004493303 0.0004971282 0.0003931916 0.0002160263 0.0002513851 0.0001933737 0.0001277688 0.0001282944 0.0001000227 7.530684e-05 6.429025e-05 1.228877e-05
4268.901 0.0007692363 0.0004431106 0.000490443 0.0003835723 0.0002129238 0.0002448845 0.0001858248 0.0001259212 0.0001219105 9.38744e-05 7.419254e-05 6.199624e-05 1.168208e-05
4269.801 0.0007677096 0.0004430228 0.0004871596 0.000376711 0.0002134356 0.0002414543 0.0001808972 0.0001261935 0.0001176467 8.956035e-05 7.425168e-05 6.054543e-05 1.127921e-05
4270.702 0.0007671313 0.0004436559 0.0004844966 0.0003721201 0.0002143501 0.0002385935 0.0001764055 0.000126688 0.0001132512 8.485261e-05 7.443578e-05 5.908652e-05 1.084956e-05
4271.602 0.0007590227 0.0004386118 0.0004766239 0.0003619843 0.0002121706 0.0002302604 0.0001655298 0.0001253433 0.0001033587 7.493914e-05 7.354738e-05 5.564159e-05 9.882027e-06
4272.502 0.0007473073 0.0004303674 0.0004674775 0.0003499274 0.0002081538 0.0002198571 0.0001527606 0.0001229476 9.224152e-05 6.405381e-05 7.207295e-05 5.164205e-05 8.797795e-06
4273.403 0.0007455724 0.0004286945 0.0004674484 0.0003498138 0.0002073046 0.0002190138 0.0001518484 0.0001224827 9.14076e-05 6.291466e-05 7.181718e-05 5.130094e-05 8.709109e-06
